STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,QGAG,QPCP
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080406 06:30,4.19,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080406 07:45,4.20,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080406 15:00,4.21,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080406 16:30,4.22,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080406 18:30,4.23,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080406 19:00,4.24,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080406 19:15,4.25,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080406 21:00,4.26,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080406 23:15,4.27,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080407 03:15,4.28,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080407 05:30,4.29,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080407 07:15,4.30,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080407 08:30,4.31,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080407 11:00,4.32,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080407 13:30,4.33,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080407 17:15,4.34,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080407 17:45,4.35,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080407 19:00,4.36,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080407 19:45,4.37,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080408 06:30,4.38,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080408 11:00,4.39,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080408 19:15,4.40,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080410 00:45,4.41,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080410 07:30,4.42,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080410 14:30,4.43,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080411 11:30,4.44,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080412 15:45,4.43,-9999
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080413 23:00,4.44,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080414 13:00,4.45,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080414 17:15,4.46,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080414 17:30,4.47,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080414 18:45,4.48,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080414 19:45,4.49,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080414 21:15,4.50,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080414 23:45,4.51,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080415 00:30,4.52,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080415 10:00,4.53,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080415 16:30,4.54,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080415 18:15,4.55,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080415 19:15,4.57,0.20
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080415 19:45,4.58,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080415 20:15,4.59,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080415 21:30,4.60,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080416 07:45,4.61,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080417 19:45,4.62,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080417 21:15,4.63,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080417 22:45,4.64,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080418 12:30,4.65,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080418 21:45,4.66,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080419 04:30,4.67,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080419 10:30,4.68,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080420 04:30,4.69,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080420 19:00,4.70,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080421 04:15,4.71,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080421 13:45,4.72,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080422 13:15,4.72,-9999
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080422 15:15,4.72,-9999
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080423 03:00,4.73,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080423 04:00,4.74,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080423 13:45,4.75,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080424 00:45,4.76,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080424 05:30,4.77,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080424 07:30,4.78,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080428 07:00,4.79,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080428 08:30,4.80,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080428 09:00,4.81,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080428 09:45,4.82,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080428 13:15,4.83,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080428 13:45,4.84,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080428 18:45,4.85,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080428 20:45,4.86,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080428 21:45,4.87,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080428 22:30,4.88,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080428 23:45,4.89,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080429 04:00,4.90,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080429 07:15,4.91,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080429 21:15,4.92,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080429 21:45,4.93,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080429 22:15,4.94,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080429 23:15,4.95,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080429 23:45,4.96,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080430 00:30,4.97,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080430 04:45,4.98,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080430 20:30,4.99,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080430 23:15,4.01,-9999
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080501 00:15,4.01,0.00
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080501 00:30,4.02,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080501 07:00,4.02,-9999
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080501 07:15,999.99,999.99
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080501 08:45,999.99,999.99
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080506 08:00,-9999,999.99
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080601 00:15,4.49,0.00
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080601 07:00,4.49,-9999
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080602 08:00,0.06,-9999
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080603 07:00,0.07,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080603 08:00,0.08,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080603 08:45,0.09,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080603 09:00,0.10,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080603 09:45,0.11,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080603 10:30,0.12,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080603 12:30,0.13,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080603 13:30,0.14,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080603 14:15,0.15,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080603 15:45,0.16,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080604 04:15,0.17,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080605 00:45,0.18,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080605 12:30,0.19,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080605 14:00,0.20,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080605 20:45,0.21,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080605 21:45,0.22,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080606 03:15,0.23,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080606 05:30,0.24,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080606 06:15,0.25,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080606 06:45,0.26,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080606 07:30,0.27,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080606 08:15,0.28,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080606 08:45,0.29,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080606 09:30,0.30,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080606 10:15,0.31,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080606 10:45,0.32,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080606 11:30,0.33,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080606 12:15,0.34,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080606 13:00,0.35,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080606 13:45,0.36,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080606 15:00,0.37,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080606 17:00,0.38,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080606 17:30,0.39,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080606 19:30,0.40,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080606 21:15,0.41,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080607 02:45,0.42,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080607 06:30,0.43,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080608 08:00,0.44,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080609 13:00,0.45,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080609 17:15,0.46,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080609 18:45,0.47,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080609 19:00,0.48,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080609 19:45,0.50,0.20
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080609 20:30,0.51,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080609 23:15,0.52,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080610 00:15,0.54,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080610 01:15,0.55,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080610 01:30,0.56,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080610 02:15,0.58,0.20
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080610 03:00,0.59,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080610 03:30,0.60,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080610 04:00,0.61,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080610 04:45,0.62,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080610 06:00,0.63,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080610 06:45,0.64,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080610 07:15,0.65,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080610 07:30,0.66,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080610 07:45,0.67,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080610 08:00,0.68,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080610 09:15,0.69,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080610 10:30,0.70,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080610 11:30,0.71,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080610 17:45,0.72,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080611 01:00,0.73,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080611 07:00,0.74,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080622 06:45,0.75,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080622 09:30,0.76,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080701 00:15,0.76,0.00
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080703 01:30,0.78,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080703 02:15,0.79,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080703 02:30,0.80,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080703 07:45,0.81,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080705 10:15,0.82,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080705 17:15,0.83,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080705 19:15,0.84,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080705 20:15,0.85,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080705 21:30,0.86,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080705 21:45,0.87,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080705 23:30,0.88,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080706 01:30,0.89,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080709 13:30,0.90,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080729 18:30,0.91,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080729 19:15,0.92,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080729 20:45,0.93,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080729 22:00,0.94,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080729 22:45,0.95,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080729 23:45,0.96,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080801 00:15,0.96,0.00
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080801 00:30,0.97,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080801 01:15,0.98,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080801 01:45,0.99,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080801 02:15,0.00,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080801 02:45,0.01,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080801 04:30,0.02,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080801 05:00,0.03,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080801 06:30,0.04,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080801 07:00,0.04,-9999
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080801 07:15,999.99,999.99
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080901 00:15,999.99,999.99
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080902 10:30,999.99,999.99
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080902 10:45,0.00,-9999
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080902 11:45,0.00,-9999
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080902 14:15,0.11,-9999
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080910 08:45,0.11,-9999
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080914 22:45,0.10,-9999
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080920 05:45,0.11,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080920 12:45,0.12,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080920 15:15,0.13,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080920 16:15,0.14,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080920 17:45,0.15,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080920 18:45,0.16,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080920 19:45,0.17,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080920 23:00,0.18,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080921 04:45,0.19,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080922 01:00,0.20,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080922 08:30,0.21,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080925 00:45,0.22,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080925 02:45,0.23,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080925 03:15,0.24,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080925 03:45,0.25,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080925 04:15,0.26,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080925 04:45,0.27,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080925 09:00,0.28,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080925 21:00,0.29,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20080926 02:00,0.30,0.10
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20081001 00:15,0.30,0.00
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20081001 06:45,0.30,-9999
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20081001 07:00,999.99,999.99
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20081006 11:00,999.99,999.99
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20081006 11:15,999.99,999.99
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20081101 00:15,999.99,999.99
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20081130 07:00,999.99,999.99
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20081130 07:15,999.99,999.99
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20081201 00:15,999.99,0.00
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20081201 01:15,-9999,999.99
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20081201 01:45,999.99,-9999
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20090101 00:15,999.99,999.99
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20090201 00:15,999.99,999.99
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20090301 00:15,999.99,999.99
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20090301 08:00,999.99,999.99
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20090301 09:15,999.99,999.99
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20090401 00:15,999.99,999.99
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20090401 07:00,999.99,999.99
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20090401 07:15,999.99,999.99
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20090408 10:00,999.99,999.99
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20090408 10:30,999.99,999.99
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20090501 00:15,999.99,999.99
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20090501 07:00,999.99,999.99
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20090501 07:30,999.99,999.99
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20090601 00:15,999.99,999.99
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20090601 07:00,999.99,999.99
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20090601 07:15,999.99,999.99
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20090701 00:15,999.99,999.99
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20090701 07:00,999.99,999.99
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20090701 08:15,999.99,999.99
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20090801 00:15,999.99,999.99
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20090901 00:15,999.99,999.99
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20090930 06:00,999.99,999.99
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20090930 06:45,999.99,999.99
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20091001 00:15,999.99,999.99
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20091101 00:15,999.99,999.99
COOP:451233,CEDAR LAKE WA US,475.5,47.4144,-121.7561,20091201 00:15,999.99,999.99
COOP:451146,CARNATION 4 NW WA US,15.2,47.68333,-121.98333,20000101 00:15,0.59,0.00
COOP:451146,CARNATION 4 NW WA US,15.2,47.68333,-121.98333,20000101 11:45,0.59,-9999
COOP:451146,CARNATION 4 NW WA US,15.2,47.68333,-121.98333,20000101 12:30,0.66,-9999
COOP:451146,CARNATION 4 NW WA US,15.2,47.68333,-121.98333,20000102 08:00,0.67,0.10
COOP:451146,CARNATION 4 NW WA US,15.2,47.68333,-121.98333,20000102 19:00,0.68,0.10
COOP:451146,CARNATION 4 NW WA US,15.2,47.68333,-121.98333,20000103 08:00,0.69,0.10
COOP:451146,CARNATION 4 NW WA US,15.2,47.68333,-121.98333,20000103 10:00,0.70,0.10
COOP:451146,CARNATION 4 NW WA US,15.2,47.68333,-121.98333,20000103 12:30,0.71,0.10
COOP:451146,CARNATION 4 NW WA US,15.2,47.68333,-121.98333,20000103 22:45,0.72,0.10
COOP:451146,CARNATION 4 NW WA US,15.2,47.68333,-121.98333,20000104 00:15,0.73,0.10
COOP:451146,CARNATION 4 NW WA US,15.2,47.68333,-121.98333,20000104 01:30,0.74,0.10
COOP:451146,CARNATION 4 NW WA US,15.2,47.68333,-121.98333,20000105 07:30,0.75,0.10
COOP:451146,CARNATION 4 NW WA US,15.2,47.68333,-121.98333,20000107 02:15,0.76,0.10
COOP:451146,CARNATION 4 NW WA US,15.2,47.68333,-121.98333,20000107 05:45,0.76,-9999
COOP:451146,CARNATION 4 NW WA US,15.2,47.68333,-121.98333,20000107 15:00,0.76,-9999
COOP:451146,CARNATION 4 NW WA US,15.2,47.68333,-121.98333,20000107 19:00,0.76,-9999
COOP:451146,CARNATION 4 NW WA US,15.2,47.68333,-121.98333,20000107 19:45,0.77,0.10
